,subject_id,Fz,Mx,My,CoPx,CoPy,Second
960,17,576.0198862800000,22.38213929,31.82509302,-0.0552500229999999,0.0388564579999999,0.0
961,17,576.0455042,23.31589191,31.79729725,-0.055199226,0.0404756659999999,1.0
962,17,576.0337554800000,23.95250087,31.68399934,-0.055003719,0.041581705,2.0
963,17,576.06369836,24.693112130000000,31.40085872,-0.054509361,0.042865228,3.0
964,17,576.02931912,25.77699094,31.35380538,-0.054430909,0.044749442,4.0
965,17,576.06897345,27.71201352,31.03040208,-0.053865831,0.048105358,5.0
966,17,576.11442013,27.050012,31.72951578,-0.055075001,0.046952506,6.0
967,17,576.1900918,29.05209794,30.84086407,-0.053525539,0.050421071,7.0
968,17,576.133849903,29.28737655,30.92280809,-0.0536729119999999,0.050834329,8.0
969,17,576.09790147,31.003468400000000,30.9680623,-0.053754746,0.053816353,9.0
970,17,576.18627616,30.64073973,30.71462046,-0.053306877,0.053178646,10.0
971,17,576.10117729,32.13981658,33.03484272,-0.057342087,0.05578846,11.0
972,17,576.090340027,30.77480116,31.43487665,-0.054565891,0.053420063,12.0
973,17,576.1160395770000,29.47622588,30.72139467,-0.053324982,0.0511637,13.0
974,17,576.16353521,27.67859421,32.051164800000000,-0.055628575,0.048039504,14.0
975,17,576.02455083,25.25068793,31.7643292,-0.055144126,0.0438360089999999,15.0
976,17,576.13048442,29.5648126,30.51737788,-0.0529695559999999,0.051316031,16.0
977,17,576.130154588,30.78190593,30.76027742,-0.053391322,0.053429787,17.0
978,17,576.0918715100000,24.11656592,29.66919152,-0.051501655,0.041852007,18.0
979,17,576.1728598100000,31.75558737,28.51267813,-0.049484742,0.055116279,19.0
980,17,576.17308399,35.23847877,25.4390897,-0.044152093,0.061159827,20.0
981,17,576.02289908,29.20467706,26.43138986,-0.045885922,0.050701979,21.0
982,17,576.17284326,25.54372066,28.83147733,-0.050039799,0.04433381,22.0
983,17,576.067345144,35.05397034,28.07912788,-0.048742376,0.060851829,23.0
984,17,576.15261539,27.21887686,28.88576135,-0.050135676,0.0472421129999999,24.0
985,17,576.1056230300000,26.217645510000000,27.99993103,-0.048602085,0.045508373,25.0
986,17,576.155791197,30.54518242,28.39515148,-0.049283833,0.053015299,26.0
987,17,576.099664564,33.39590311,27.79988296,-0.048255496,0.05796986,27.0
988,17,576.184594028,30.73597238,28.68659558,-0.049786902,0.053344119,28.0
989,17,576.089909295,32.03394038,29.75614116,-0.051651986,0.055605659,29.0
990,17,576.076406164,30.39910004,29.55031318,-0.051295856,0.052769305,30.0
991,17,576.0586721100000,23.78504059,30.49943201,-0.0529449559999999,0.041288806,31.0
