subject_id,Second,Fz,Mx,My,CoPx,CoPy
23,11,605.0139537300000,-18.85586686,-16.14325076,0.026682425,-0.031166073000000000
23,12,604.94121,-17.0619542,-16.93962771,0.028002246000000000,-0.028204382
23,13,604.91928882,-18.419918300000000,-16.038430900000000,0.026513336,-0.030450103
23,14,604.98150856,-19.61527585,-16.4969604,0.027268503,-0.032422922
23,15,604.92970882,-18.03983885,-16.78607856,0.027748825,-0.029821333
23,16,605.04536923,-15.08578103,-16.15463998,0.026699696,-0.02493341
23,17,604.9612786300000,-15.082590190000000,-18.050978270000000,0.029837875,-0.024931639000000000
23,18,604.98180196,-16.69592438,-16.71074063,0.027621877000000000,-0.027597512000000000
23,19,604.98528253,-16.0613825,-17.73844233,0.029320562000000000,-0.026548441
23,20,604.94699183,-17.15339392,-16.893165120000000,0.027925032000000000,-0.028355299000000000
23,21,605.00097031,-19.14504492,-16.86110008,0.027869507000000000,-0.031644497
23,22,604.96040522,-16.71357042,-17.056439260000000,0.028194275,-0.027627569
23,23,604.96439156,-17.00365672,-16.762380580000000,0.027708032,-0.028106887
23,24,605.0265621,-19.29102112,-17.11549152,0.028288841000000000,-0.031884366
23,25,604.93015384,-19.75496372,-15.871233760000000,0.026236547000000000,-0.032656784
23,26,604.95239311,-17.35183522,-16.98716907,0.028080136,-0.028683019
23,27,605.01059821,-16.93507665,-16.21870701,0.026807288,-0.027991361000000000
23,28,604.95399292,-17.206179790000000,-16.56980518,0.027390158,-0.028441969
23,29,604.97583091,-14.7658066,-16.93199044,0.027987930000000000,-0.024407173
23,30,604.95275752,-17.432707990000000,-16.69243134,0.027592936000000000,-0.028816902
23,31,604.9998018,-22.28153516,-16.21850925,0.026807467000000000,-0.036829275
23,32,604.9555925000000,-22.30644336,-16.10395146,0.026620015,-0.036872852000000000
23,33,604.90872144,-20.35252511,-16.07378945,0.026572227,-0.033645510000000000
23,34,604.94030126,-19.74290174,-15.99499609,0.026440646,-0.032636192
23,35,604.96287062,-20.20694849,-16.43220818,0.027162356,-0.033402047000000000
23,36,604.97770636,-21.32980881,-16.21052967,0.026795248,-0.035257249000000000
23,37,604.9617056900000,-21.11817341,-16.20623968,0.026788897,-0.034908251
23,38,604.99020727,-19.57301134,-16.37628915,0.027068669,-0.032352523
23,39,604.98898325,-18.77961277,-17.08669379,0.028242984,-0.03104104
23,40,604.93284951,-21.941302930000000,-16.05162755,0.026534583,-0.036270626
23,41,604.96099942,-21.91901109,-16.49221025,0.02726162,-0.036232147
23,42,605.09825483,-18.32794896,-16.44792911,0.027182167,-0.03028882
23,43,604.8267659200000,-21.70797787,-16.29372945,0.026939452,-0.035890439
23,44,604.9995275600000,-19.19537704,-15.940021120000000,0.026347167000000000,-0.031728058
23,45,604.9998232700000,-17.975238700000000,-16.407924790000000,0.027120496,-0.029711259000000000
23,46,604.9818936900000,-15.43575014,-16.998049520000000,0.028096781,-0.025514471
23,47,604.97525999,-16.12675257,-16.66959512,0.027554175,-0.026656869
23,48,604.9717791300000,-19.114259160000000,-16.09704866,0.026607947,-0.031595338
23,49,604.96849,-18.00084077,-16.76116298,0.02770584,-0.029755048
23,50,604.9558119,-19.83362134,-16.20250257,0.026782923,-0.032785277
23,51,604.99379495,-20.57134334,-16.464291990000000,0.027213951,-0.034002605000000000
23,52,605.04740105,-18.07149143,-16.22592366,0.026817569,-0.029867958
23,53,604.9581058800000,-17.008737290000000,-16.771245140000000,0.027722974,-0.028115513
23,54,605.00623946,-15.55669,-16.652837220000000,0.027525071,-0.025713389
23,55,604.97858123,-14.757623860000000,-17.220301030000000,0.028464279000000000,-0.024393675000000000
23,56,604.90008328,-15.52167255,-16.42662374,0.027155964,-0.025659895
23,57,605.0097502,-17.47875042,-16.48580904,0.027248848,-0.028890118
23,58,604.95244253,-17.62846002,-15.58872188,0.025768543,-0.029140204
23,59,604.9314513000000,-16.63749813,-16.28755227,0.026924625,-0.027503129
24,0,499.8900475,32.94125756,1.82455376,-0.003649745,0.06589714500000000
24,1,499.73527544,32.7939709,1.66927512,-0.003340357,0.065622474
24,2,499.876656443,28.620082150000000,2.1003529,-0.0042017420000000000,0.057254119000000000
24,3,499.74341068000000,30.26928565,2.85671499,-0.005716374,0.060569779
24,4,499.77234433,30.84342225,2.3550544000000000,-0.004712174,0.061714947
24,5,499.815912452,31.52695585,2.59540208,-0.005192602,0.06307711300000000
24,6,499.82688012800000,30.325483690000000,2.03694155,-0.004075311,0.060672163000000000
24,7,499.81055779400000,31.499690730000000,1.85888331,-0.003719197,0.063022642
24,8,499.750318879,30.506613270000000,1.6198985700000000,-0.003241469,0.061043747
24,9,499.850671432,32.968053570000000,1.7236158600000000,-0.003448277,0.06595549100000000
